0;0.2662;0.0;-0.2338;0.0
0;0.2647;0.0;-0.5195;0.0
0;0.2634;0.0;-0.7024;0.0
0;0.2633;0.0;-0.6667;0.0
0;0.2633;0.0;-0.6667;0.0
0;0.2634;0.0233;-0.6556;0.0
0;0.2659;0.4684;-0.2556;0.0
0;0.2657;0.4512;-0.2889;0.0
0;0.2672;0.5673;-0.14;0.0
0;0.2663;0.5043;-0.2913;0.0
0;0.2665;0.5126;-0.2718;0.0
0;0.2591;0.2723;-0.9301;-0.0422
0;0.2577;0.25;-0.9053;-0.0887
0;0.2563;0.2311;-0.9105;-0.139
2;0.2569;0.2564;-0.8632;-0.175
0;0.2548;0.2491;-0.9604;-0.2233
0;0.2529;0.2422;-0.9736;-0.2804
0;0.2538;0.2733;-0.9207;-0.318
0;0.2526;0.2595;-0.8929;-0.3589
0;0.2528;0.2618;-0.8797;-0.3896
0;0.254;0.2174;-0.7299;-0.3997
0;0.2543;0.23;-0.6752;-0.4032
0;0.255;0.1979;-0.3838;-0.3967
0;0.2546;0.2028;-0.4444;-0.3943
1;0.2531;0.1833;-0.6383;-0.4075
0;0.2506;0.2381;-0.8526;-0.4457
0;0.2491;0.2371;-0.95;-0.4926
0;0.2499;0.296;-0.84;-0.4911
2;0.2508;0.3084;-0.71;-0.4769
0;0.2557;0.5243;-0.0294;-0.419
0;0.2534;0.5128;-0.3529;-0.3886
0;0.2515;0.4444;-0.6176;-0.3766
1;0.2532;0.5135;-0.3824;-0.3489
0;0.2518;0.4777;-0.5784;-0.3352
0;0.2502;0.4136;-0.8057;-0.3347
2;0.2481;0.3706;-0.9911;-0.3488
0;0.2498;0.3954;-0.7779;-0.3417
0;0.2449;0.3368;-0.9067;-0.3733
0;0.2467;0.3926;-0.761;-0.3793
0;0.2474;0.4418;-0.6355;-0.3746
0;0.2464;0.4507;-0.6474;-0.3747
0;0.2442;0.4009;-0.8526;-0.39
0;0.2454;0.4068;-0.7436;-0.3877
0;0.2426;0.2579;-0.9936;-0.4052
0;0.2435;0.3057;-0.9051;-0.4074
0;0.2425;0.3178;-0.932;-0.4127
0;0.2434;0.2939;-0.744;-0.4053
0;0.2409;0.2813;-0.9339;-0.4161
0;0.2425;0.3447;-0.6894;-0.407
