0;0.4718;0.0;-0.8762;0.0
0;0.4748;1.0;-0.6245;0.0
0;0.4716;0.4857;-0.7427;0.0
0;0.4785;0.7551;-0.4232;0.0
0;0.4728;0.5261;-0.6888;0.0
0;0.4741;0.5575;-0.6266;0.0
0;0.4887;0.7423;-0.0195;0.0
0;0.4945;0.7792;-0.0704;0.0
0;0.5003;0.8069;-0.0498;0.0
0;0.4994;0.7917;-0.1468;0.0
0;0.4828;0.5863;-0.5711;0.0
0;0.4774;0.5408;-0.7087;-0.0369
0;0.4684;0.4783;-0.967;-0.1378
0;0.4619;0.4419;-0.9857;-0.2753
2;0.4649;0.4607;-0.8119;-0.363
0;0.4676;0.4585;-0.7577;-0.4097
0;0.4625;0.4492;-0.859;-0.4945
0;0.4643;0.4152;-0.8246;-0.5455
0;0.4686;0.4745;-0.7378;-0.5416
1;0.469;0.4687;-0.6094;-0.5315
0;0.4739;0.3973;-0.3289;-0.4693
0;0.4748;0.3538;-0.2007;-0.4054
0;0.4696;0.2695;-0.4164;-0.4086
0;0.4576;0.2309;-0.8367;-0.5444
0;0.4599;0.3197;-0.7483;-0.6273
0;0.4599;0.3488;-0.7517;-0.6939
0;0.4566;0.3877;-0.8741;-0.7837
0;0.4633;0.5128;-0.6224;-0.7443
0;0.4632;0.4828;-0.6258;-0.7061
0;0.4634;0.4563;-0.6156;-0.6663
0;0.4811;0.6552;-0.1484;-0.4778
0;0.4842;0.6628;-0.0875;-0.2983
1;0.483;0.6244;-0.2545;-0.1636
0;0.4804;0.5946;-0.3381;-0.0779
0;0.4821;0.5723;-0.2929;0.005
0;0.4759;0.5086;-0.4571;0.0176
0;0.4775;0.5673;-0.478;0.0411
2;0.4641;0.5537;-0.808;-0.0551
0;0.4683;0.5673;-0.6908;-0.0945
0;0.4733;0.6005;-0.5511;-0.0818
0;0.4862;0.6932;-0.2174;0.0387
0;0.4753;0.5743;-0.5121;0.0403
0;0.4844;0.6181;-0.2657;0.1188
1;0.4828;0.6061;-0.3092;0.1657
0;0.4786;0.4839;-0.4227;0.165
0;0.4756;0.4452;-0.5024;0.1377
2;0.4781;0.4688;-0.4372;0.1352
0;0.4756;0.4699;-0.5417;0.1113
0;0.479;0.4805;-0.4453;0.1194
0;0.4851;0.5569;-0.4274;0.1764
0;0.4768;0.4959;-0.789;0.1493
0;0.4873;0.6382;-0.1684;0.2155
0;0.4855;0.6055;-0.3616;0.2501
0;0.4939;0.6209;-0.0445;0.3456
0;0.4998;0.5869;-0.1517;0.4674
0;0.5072;0.7141;-0.0565;0.6209
0;0.5105;0.6898;-0.0503;0.7634
0;0.5012;0.6207;-0.286;0.7891
0;0.4919;0.5817;-0.5439;0.7217
0;0.4745;0.4939;-0.8962;0.5132
0;0.4756;0.4871;-0.8686;0.3533
0;0.4825;0.5345;-0.7075;0.2816
2;0.4904;0.5551;-0.5211;0.2891
0;0.4944;0.546;-0.4257;0.3263
0;0.4968;0.6047;-0.3685;0.3727
1;0.4928;0.5307;-0.4638;0.371
0;0.487;0.5082;-0.5664;0.317
0;0.4772;0.4118;-0.8188;0.1872
0;0.477;0.3717;-0.7831;0.0814
0;0.4755;0.3092;-0.7973;-0.0157
2;0.4835;0.3467;-0.5541;-0.0234
0;0.4905;0.437;-0.3459;0.0294
0;0.4868;0.4679;-0.4568;0.0394
0;0.4674;0.4566;-0.828;-0.1177
0;0.4777;0.5114;-0.5278;-0.1526
0;0.4844;0.5109;-0.3077;-0.1213
0;0.487;0.48;-0.2359;-0.074
2;0.4754;0.3977;-0.5667;-0.1343
0;0.4733;0.3731;-0.6256;-0.1979
1;0.4773;0.4161;-0.5128;-0.2123
0;0.4764;0.4395;-0.5359;-0.2284
0;0.4737;0.4783;-0.5946;-0.2622
0;0.483;0.5335;-0.1859;-0.2068
0;0.4776;0.5115;-0.5221;-0.2066
0;0.481;0.4859;-0.3653;-0.1754
0;0.4782;0.4275;-0.5114;-0.1733
0;0.4769;0.4401;-0.489;-0.1805
0;0.4767;0.5739;-0.5;-0.1858
2;0.4761;0.4849;-0.49;-0.1933
0;0.4812;0.4689;-0.205;-0.1537
0;0.4744;0.3882;-0.585;-0.1788
0;0.473;0.4746;-0.66;-0.2082
0;0.4831;0.5907;-0.1;-0.1437
0;0.4817;0.5437;-0.175;-0.1028
0;0.4801;0.5353;-0.265;-0.0832
0;0.4804;0.5678;-0.3333;-0.0646
0;0.4839;0.5102;-0.1957;-0.0196
1;0.4843;0.5856;-0.1787;0.0192
0;0.4868;0.5758;-0.1152;0.0709
0;0.4886;0.6415;-0.0957;0.126
0;0.49;0.6772;-0.0969;0.1804
0;0.49;0.6805;-0.1429;0.2213
0;0.4918;0.7069;-0.25;0.2664
0;0.4958;0.6976;-0.1106;0.3326
0;0.4957;0.8537;-0.1149;0.3805
0;0.4912;0.773;-0.3632;0.3761
0;0.4846;0.5257;-0.8065;0.313
0;0.4791;0.4615;-0.8792;0.2135
0;0.4819;0.5256;-0.7317;0.1565
2;0.4776;0.4644;-0.9268;0.0733
0;0.4758;0.3918;-0.9185;-0.0083
0;0.4769;0.4033;-0.7564;-0.0633
0;0.4755;0.3471;-0.8077;-0.1182
0;0.475;0.3098;-0.8226;-0.1639
0;0.4747;0.2786;-0.8129;-0.2006
0;0.4736;0.2695;-0.8289;-0.2372
0;0.4624;0.1737;-0.9614;-0.358
0;0.4649;0.1446;-0.7638;-0.4288
0;0.4606;0.1321;-0.8989;-0.5159
0;0.4624;0.18;-0.793;-0.5638
0;0.465;0.261;-0.6592;-0.5734
0;0.4647;0.2982;-0.6757;-0.578
0;0.4678;0.3052;-0.518;-0.5487
0;0.4592;0.2727;-0.8233;-0.5931
0;0.4689;0.4286;-0.3391;-0.5394
0;0.4682;0.4093;-0.3739;-0.4975
0;0.471;0.4545;-0.2391;-0.4355
0;0.4761;0.51;-0.0645;-0.3387
0;0.4667;0.4361;-0.4879;-0.3388
1;0.4629;0.4188;-0.6573;-0.3673
0;0.4616;0.4928;-0.7137;-0.3966
0;0.4767;0.5864;-0.0363;-0.2874
0;0.4757;0.6154;-0.0806;-0.2067
0;0.4755;0.602;-0.343;-0.1432
0;0.4759;0.5881;-0.3249;-0.0878
0;0.4811;0.6235;-0.1751;9.0E-4
1;0.4659;0.488;-0.7441;-0.058
0;0.4608;0.5108;-0.8373;-0.1472
0;0.4595;0.4293;-0.8825;-0.2274
0;0.458;0.4242;-0.9337;-0.3011
0;0.4598;0.4164;-0.85;-0.34
2;0.4509;0.321;-0.9047;-0.4432
0;0.4412;0.3198;-0.994;-0.6021
0;0.4395;0.3294;-0.9645;-0.7354
0;0.4349;0.3142;-0.9497;-0.8715
0;0.4309;0.1239;-0.8725;-1.003
0;0.4342;0.1719;-0.7797;-1.0678
0;0.4265;0.1537;-0.9674;-1.173
0;0.4355;0.2449;-0.7286;-1.1672
0;0.4309;0.1806;-0.6125;-1.1892
0;0.4272;0.2112;-0.6698;-1.2259
0;0.416;0.1939;-0.8884;-1.3363
0;0.4263;0.2984;-0.6253;-1.3214
0;0.4404;0.407;-0.2278;-1.1768
0;0.4353;0.3747;-0.3621;-1.093
0;0.4411;0.4482;-0.229;-0.9667
0;0.4387;0.4861;-0.2897;-0.8767
1;0.4472;0.5411;-0.0701;-0.7249
0;0.4449;0.5549;-0.1978;-0.6167
0;0.445;0.5803;-0.205;-0.5241
0;0.4368;0.5141;-0.4099;-0.5149
0;0.4366;0.5591;-0.4186;-0.5046
0;0.4455;0.5586;-0.3221;-0.4156
2;0.4417;0.564;-0.512;-0.3731
0;0.4367;0.5557;-0.736;-0.3783
0;0.4372;0.6415;-0.712;-0.3739
0;0.4404;0.604;-0.5992;-0.3389
1;0.4491;0.5698;-0.1941;-0.2347
0;0.4507;0.6301;-0.2113;-0.1363
0;0.4426;0.5124;-0.5509;-0.126
0;0.4454;0.5538;-0.4457;-0.0929
0;0.4417;0.452;-0.6047;-0.0971
0;0.4411;0.4652;-0.6573;-0.1047
0;0.4451;0.5008;-0.4758;-0.0752
2;0.4442;0.5707;-0.5161;-0.0589
0;0.4449;0.5795;-0.4959;-0.0393
0;0.4482;0.5287;-0.4264;0.004
0;0.4485;0.5785;-0.4061;0.0411
0;0.4499;0.6659;-0.2235;0.0814
0;0.4475;0.6242;-0.3765;0.0924
0;0.4473;0.5884;-0.3941;0.0978
0;0.4482;0.4855;-0.3353;0.1087
0;0.445;0.4127;-0.5412;0.0894
0;0.4443;0.534;-0.7692;0.0671
2;0.4428;0.4453;-0.8667;0.036
0;0.4423;0.5153;-0.9037;0.0072
0;0.4349;0.3869;-0.8266;-0.0788
0;0.4323;0.2526;-0.9105;-0.1678
0;0.43;0.2401;-0.8444;-0.2552
0;0.4225;0.1711;-0.8715;-0.3854
0;0.4254;0.1645;-0.7793;-0.4587
0;0.4283;0.2222;-0.6838;-0.4872
0;0.4293;0.2145;-0.6325;-0.4961
0;0.4354;0.3476;-0.3559;-0.446
0;0.443;0.4542;-0.1133;-0.3378
1;0.443;0.4447;-0.11;-0.2482
0;0.4462;0.5126;-0.0855;-0.1483
0;0.4394;0.4528;-0.3097;-0.126
0;0.4355;0.4335;-0.4366;-0.1398
0;0.4364;0.4463;-0.4876;-0.1416
0;0.4319;0.4716;-0.7231;-0.1796
0;0.4261;0.4441;-0.9693;-0.2572
2;0.4322;0.5182;-0.6401;-0.2638
0;0.4386;0.6383;-0.3945;-0.212
0;0.4352;0.5837;-0.5225;-0.1972
0;0.4358;0.5664;-0.5017;-0.1789
0;0.4309;0.5135;-0.64;-0.2037
1;0.4306;0.4553;-0.6074;-0.2241
0;0.4301;0.3638;-0.6281;-0.2417
2;0.4413;0.4854;-0.1794;-0.1576
0;0.436;0.4154;-0.4084;-0.1355
0;0.4395;0.5008;-0.2595;-0.0869
0;0.4411;0.5507;-0.1908;-0.034
0;0.4453;0.5763;-0.0226;0.0439
1;0.4476;0.64;-0.1949;0.1246
0;0.4516;0.7351;-0.0706;0.2204
0;0.464;0.7626;-0.1141;0.3987
0;0.4727;0.7714;-0.0643;0.6089
0;0.4786;0.8313;0.0;0.8183
0;0.4763;0.8011;-0.1135;0.9548
0;0.4761;0.8608;-0.1373;1.0506
0;0.4797;0.8731;-0.0717;1.1455
0;0.4803;0.8803;-0.0633;1.2134
0;0.4855;0.8683;-0.0769;1.2982
0;0.4796;0.8605;-0.2118;1.301
0;0.4855;0.8659;-0.0833;1.3397
0;0.4793;0.7832;-0.4311;1.3033
