0;0.6766;0.4332;-0.411;-0.2478
0;0.6655;0.3687;-0.7161;-0.3633
0;0.6599;0.3589;-0.832;-0.5107
0;0.6604;0.3681;-0.8178;-0.6248
0;0.6643;0.4206;-0.7166;-0.677
0;0.6918;0.5097;-0.1359;-0.4314
0;0.7033;0.5693;-0.1558;-0.1053
0;0.6955;0.5591;-0.2866;0.0795
1;0.7007;0.581;-0.199;0.2883
0;0.7027;0.5663;-0.1649;0.4814
0;0.7006;0.5862;-0.2017;0.6135
0;0.6941;0.5389;-0.3108;0.6455
2;0.6978;0.6783;-0.2614;0.7126
0;0.6916;0.5884;-0.4029;0.6668
0;0.6923;0.5833;-0.7239;0.6296
0;0.6974;0.6807;-0.5426;0.6364
0;0.7111;0.766;-0.0257;0.7514
0;0.7051;0.7198;-0.2865;0.7834
0;0.7058;0.7108;-0.2622;0.8063
1;0.7053;0.5944;-0.2811;0.8111
0;0.7023;0.4926;-0.3838;0.7813
0;0.7;0.5388;-0.4649;0.7297
2;0.6895;0.4113;-0.8297;0.5925
0;0.6761;0.3212;-0.7101;0.3643
0;0.6766;0.3351;-0.7012;0.1846
0;0.6812;0.4085;-0.6139;0.0799
0;0.6748;0.3432;-0.7352;-0.0574
0;0.6747;0.3744;-0.7367;-0.1656
0;0.6809;0.4217;-0.6183;-0.1964
0;0.6878;0.4361;-0.4813;-0.1601
0;0.6892;0.3246;-0.3494;-0.1179
0;0.694;0.4094;-0.2222;-0.0426
0;0.7071;0.509;-0.1011;0.1284
1;0.6936;0.4324;-0.406;0.1466
0;0.6977;0.4735;-0.3171;0.1942
0;0.7059;0.5315;-0.1515;0.2995
0;0.6978;0.5455;-0.3412;0.3107
0;0.7003;0.6506;-0.3216;0.3374
2;0.6991;0.6386;-0.4222;0.3443
0;0.704;0.6403;-0.3204;0.3882
0;0.7023;0.6784;-0.3892;0.4035
0;0.7054;0.6919;-0.2665;0.4383
0;0.7043;0.6556;-0.1727;0.4511
0;0.7019;0.5996;-0.2842;0.4361
0;0.6936;0.5281;-0.8087;0.3492
0;0.696;0.5129;-0.6739;0.2974
0;0.6894;0.3703;-0.9023;0.1975
2;0.6888;0.4567;-0.7678;0.1115
0;0.6971;0.4948;-0.4365;0.1129
0;0.6999;0.4451;-0.322;0.1372
0;0.7017;0.5403;-0.2508;0.1701
0;0.6981;0.4772;-0.3322;0.1632
0;0.7044;0.5486;-0.0548;0.2093
1;0.6976;0.4426;-0.3505;0.1862
0;0.7044;0.5178;-0.0481;0.224
0;0.7058;0.5033;-0.0232;0.2632
0;0.7002;0.4684;-0.3031;0.2439
0;0.7013;0.4957;-0.379;0.2353
0;0.7279;0.7128;-0.0608;0.4518
0;0.721;0.647;-0.329;0.5589
0;0.7233;0.7098;-0.2729;0.6572
0;0.7261;0.7246;-0.2075;0.7507
0;0.7263;0.6949;-0.232;0.8183
0;0.7342;0.7141;-0.0486;0.93
0;0.7309;0.6787;-0.2336;0.9799
0;0.729;0.6939;-0.2761;0.993
0;0.7211;0.6029;-0.4665;0.9256
0;0.7229;0.6653;-0.4485;0.8779
0;0.7275;0.6555;-0.5682;0.8704
2;0.7277;0.6497;-0.5617;0.8567
0;0.7258;0.6846;-0.6396;0.8209
0;0.7332;0.7108;-0.3312;0.8466
1;0.7305;0.5247;-0.4448;0.8348
0;0.7322;0.6201;-0.3731;0.8311
0;0.7222;0.4897;-0.7416;0.7349
0;0.7269;0.5075;-0.5007;0.6909
0;0.7281;0.5162;-0.4365;0.6595
2;0.7342;0.5001;-0.3616;0.6793
0;0.742;0.5932;-0.039;0.7538
0;0.7533;0.6755;-0.0812;0.9002
1;0.752;0.7475;-0.1699;0.9954
0;0.7541;0.7488;-0.1567;1.0777
0;0.7509;0.6899;-0.2351;1.1034
0;0.7438;0.6177;-0.4049;1.0518
0;0.7582;0.7;-0.2198;1.1222
0;0.7646;0.6966;-0.1069;1.2206
0;0.7666;0.7279;-0.1294;1.3016
0;0.7825;0.7694;-0.0147;1.4871
0;0.7829;0.8617;-0.0646;1.6201
