2;0.3063;0.5177;-0.7761;0.0107
0;0.3061;0.553;-0.7985;-0.0128
0;0.3081;0.6049;-0.6045;-0.012
0;0.3125;0.6154;-0.1791;0.0342
0;0.3151;0.619;-0.0649;0.0997
0;0.3132;0.5814;-0.2273;0.1323
0;0.3147;0.5833;-0.1258;0.1755
1;0.3165;0.6047;-0.0632;0.231
0;0.3172;0.5585;-0.0549;0.2835
0;0.3152;0.5652;-0.2033;0.3016
0;0.3145;0.6273;-0.284;0.3073
0;0.3178;0.6332;-0.2767;0.3251
0;0.3203;0.639;-0.1214;0.3565
0;0.3201;0.75;-0.1905;0.3755
0;0.3195;0.7688;-0.2381;0.3819
0;0.3178;0.7257;-0.3878;0.3686
0;0.3171;0.6811;-0.5114;0.3477
0;0.3168;0.6037;-0.5221;0.325
2;0.3158;0.5202;-0.6103;0.2958
0;0.3142;0.5265;-0.7721;0.2553
0;0.3129;0.4504;-0.7176;0.2097
0;0.3054;0.2698;-0.8917;0.1083
0;0.3036;0.231;-0.8876;0.0124
0;0.3026;0.2405;-0.7524;-0.0725
0;0.2992;0.2165;-0.8885;-0.1672
0;0.2966;0.0938;-0.9751;-0.2621
0;0.2993;0.1036;-0.8493;-0.3109
0;0.2986;0.1018;-0.8805;-0.352
0;0.2993;0.1269;-0.8493;-0.3747
0;0.2983;0.1302;-0.8729;-0.3971
0;0.2945;0.1165;-0.9724;-0.4433
0;0.2881;0.0967;-0.9578;-0.5287
0;0.2898;0.1396;-0.6369;-0.5766
0;0.2892;0.1442;-0.6292;-0.6128
0;0.2894;0.1537;-0.6217;-0.6335
0;0.291;0.2432;-0.5431;-0.6293
0;0.2926;0.3025;-0.4644;-0.6056
1;0.2989;0.444;-0.161;-0.5275
0;0.2957;0.4469;-0.3146;-0.4872
0;0.2949;0.4721;-0.2893;-0.4575
0;0.2925;0.3885;-0.4174;-0.4495
0;0.2881;0.3468;-0.6529;-0.4758
0;0.2837;0.2949;-0.9267;-0.5287
2;0.2841;0.3101;-0.8678;-0.5616
0;0.2834;0.3393;-0.8482;-0.5868
0;0.2838;0.4239;-0.8288;-0.5971
0;0.2903;0.5081;-0.5019;-0.5439
0;0.294;0.5657;-0.3098;-0.4648
0;0.2933;0.5532;-0.2123;-0.4034
0;0.2938;0.5388;-0.1036;-0.3468
1;0.2949;0.5328;-0.1455;-0.2888
0;0.2929;0.4045;-0.2636;-0.257
0;0.2933;0.4578;-0.2409;-0.226
0;0.2923;0.4553;-0.3;-0.2076
0;0.2975;0.5802;-0.105;-0.1471
0;0.3043;0.7408;-0.0222;-0.0403
0;0.3012;0.7709;-0.2347;0.0182
0;0.3002;0.7447;-0.3105;0.0555
0;0.3025;0.7751;-0.1526;0.1039
1;0.3025;0.7725;-0.1526;0.141
0;0.3033;0.727;-0.1;0.1753
2;0.3047;0.7038;-0.0909;0.2128
0;0.3008;0.6266;-0.3608;0.2068
0;0.2968;0.5455;-0.6854;0.1658
0;0.2922;0.462;-0.9785;0.0924
0;0.2965;0.5456;-0.6774;0.0703
0;0.2989;0.5687;-0.5054;0.0731
2;0.3013;0.6066;-0.3387;0.0948
0;0.3001;0.5341;-0.4247;0.1004
0;0.2996;0.4279;-0.457;0.0999
1;0.298;0.4484;-0.5699;0.0846
