0;0.2914;0.0;-0.6182;0.0
0;0.2937;1.0;-0.1429;0.0
0;0.2913;0.4909;-0.6429;0.0
0;0.294;0.6744;-0.2031;0.0
0;0.2935;0.6374;-0.3243;0.0
0;0.2939;0.6526;-0.2703;0.0
0;0.2981;0.7724;-0.037;0.0
0;0.3;0.8024;-0.0597;0.0
0;0.2985;0.7243;-0.194;0.0
0;0.3004;0.7536;-0.037;0.0
0;0.3055;0.809;-0.0404;0.0
0;0.3025;0.7152;-0.2327;0.043
0;0.2995;0.6409;-0.4059;0.0564
0;0.3032;0.6816;-0.1931;0.0978
0;0.3012;0.6427;-0.3116;0.1148
0;0.2977;0.5564;-0.6776;0.0965
2;0.2944;0.5421;-0.9467;0.0496
0;0.2955;0.522;-0.8431;0.0215
0;0.2986;0.5669;-0.6078;0.0294
0;0.2997;0.5756;-0.5229;0.0473
0;0.2983;0.5024;-0.6275;0.0473
0;0.2998;0.4964;-0.4351;0.0628
1;0.3004;0.5287;-0.374;0.0828
0;0.2998;0.4922;-0.4275;0.0922
0;0.3023;0.4479;-0.0956;0.1277
0;0.3007;0.469;-0.4848;0.1377
0;0.2928;0.4005;-0.7972;0.0528
0;0.289;0.2915;-0.9353;-0.0317
0;0.2947;0.414;-0.6466;-0.0495
0;0.2961;0.4772;-0.5776;-0.0514
2;0.2954;0.5155;-0.6121;-0.0582
0;0.2973;0.5266;-0.5172;-0.047
0;0.2987;0.5013;-0.4483;-0.0261
1;0.2994;0.496;-0.4095;-0.0028
0;0.2996;0.521;-0.4009;0.017
0;0.2994;0.4942;-0.1046;0.031
0;0.2992;0.4777;-0.1184;0.0395
0;0.282;0.3032;-0.8295;-0.0996
0;0.2918;0.4003;-0.3939;-0.125
0;0.293;0.4265;-0.3409;-0.1335
2;0.2893;0.4636;-0.5076;-0.1706
0;0.2873;0.4815;-0.5947;-0.2147
0;0.2929;0.4796;-0.3485;-0.2001
1;0.2934;0.4698;-0.3258;-0.1822
0;0.2956;0.5018;-0.2273;-0.1473
0;0.2929;0.4534;-0.3485;-0.1414
0;0.2914;0.424;-0.3404;-0.1475
0;0.2865;0.375;-0.8153;-0.1928
0;0.2874;0.3841;-0.7222;-0.2184
0;0.2879;0.3913;-0.6852;-0.2319
2;0.2864;0.3821;-0.7963;-0.2532
0;0.2905;0.6025;-0.5;-0.2325
0;0.2929;0.5164;-0.321;-0.1927
0;0.2997;0.5844;-0.0406;-0.1023
